date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg
08/04/2016,0,10.1,0,1.8,0,1.3,0,3.6,1005,7.4,0,19,0,290,0,25
09/04/2016,0,8.9,0,-0.2,0,-1.1,0,3.2,995.8,4.7,0,12,0,300,0,18
10/04/2016,0,10.5,0,-0.8,0,-3.4,0,1.4,996.4,14.4,0,23,0,70,0,37
11/04/2016,0,9.7,0,6.1,0,4.3,0,3.9,1001,9.5,0,18,0,80,0,28
12/04/2016,0,13.1,0,4.2,0,4.4,0,1.4,1000.7,3.3,0,6,0,10,0,9
13/04/2016,0,14.8,0,1.3,0,-2.9,0,1.3,1002.6,5.9,0,10,0,110,0,14
14/04/2016,0,12,0,5.3,0,6.7,0,0.1,1004.2,8,0,12,0,100,0,17
15/04/2016,0,9.9,0,0.9,0,-2,0,1.3,1002.3,8.2,0,16,0,0,0,27
16/04/2016,0,10.1,0,-0.6,0,-4.9,0,0,1007.8,7.5,0,14,0,0,0,21
17/04/2016,0,9.9,0,0.2,0,-3.2,0,0,1012.8,6.8,0,14,0,250,0,20
18/04/2016,0,11.7,0,7.2,0,6,0,0.1,1017.7,7.8,0,14,0,270,0,22
19/04/2016,0,14.3,0,5.8,0,4.3,0,0,1023,3.2,0,6,0,60,0,11
20/04/2016,0,17.2,0,1.3,0,-2.1,0,0,1022.8,6.8,0,10,0,90,0,16
21/04/2016,0,16.7,0,3.4,0,-0.5,0,0,1019.8,8.2,0,15,0,50,0,21
22/04/2016,0,15.7,0,5.7,0,4,0,0,1018.5,7.5,0,13,0,100,0,20
23/04/2016,0,12.8,0,1.4,0,-1.1,0,0,1021.2,7.6,0,13,0,340,0,20
24/04/2016,0,12.8,0,2.7,0,-1.1,0,0,1019.3,6.4,0,13,0,320,0,17
25/04/2016,0,13.2,0,3.9,0,5.8,0,0.1,1014,9.8,0,17,0,350,0,26
26/04/2016,0,9.7,0,0.8,0,1.4,0,0.4,1013.9,10.2,0,18,0,350,0,31
27/04/2016,0,9.8,0,0.1,0,-2.5,0,0.8,1013.2,7.9,0,14,0,300,0,20
28/04/2016,0,10.3,0,0.3,0,-3.3,0,2.4,1008.5,10.4,0,24,0,290,0,36
29/04/2016,0,11.5,0,0.9,0,-1.8,0,1.8,1010.2,8.7,0,17,0,310,0,24
30/04/2016,0,11.4,0,3.6,0,-0.9,0,1.4,1016.2,7.7,0,15,0,240,0,23
01/05/2016,0,15.8,0,8.2,0,6.6,0,7.5,1011,11.2,0,17,0,220,0,27
02/05/2016,0,12.1,0,6.8,0,7,0,10.8,1011.3,12.5,0,20,0,270,0,33
03/05/2016,0,12.4,0,6.3,0,3.5,0,0.3,1018.4,8.7,0,15,0,240,0,22
04/05/2016,0,12.4,0,6.2,0,4,0,1.2,1014.1,9.7,0,18,0,190,0,28
05/05/2016,0,13.2,0,3.3,0,1.1,0,0,1011.8,7.3,0,14,0,230,0,20
06/05/2016,0,15.3,0,0.1,0,-3.7,0,0,1009.2,5.1,0,10,0,20,0,18
07/05/2016,0,11.8,0,5.9,0,5.4,0,7.9,1001.7,6.9,0,10,0,90,0,17
08/05/2016,0,20.4,0,11.5,0,10,0,0,998.4,8,0,15,0,70,0,22
09/05/2016,0,20.1,0,12.9,0,10.9,0,0,1002.4,8.3,0,15,0,60,0,23
10/05/2016,0,18.7,0,12.3,0,10.1,0,0.9,1002.7,9.1,0,16,0,60,0,24
11/05/2016,0,17.4,0,12.2,0,11.7,0,0.2,1001.5,8.6,0,13,0,70,0,20
12/05/2016,0,20.4,0,10.4,0,8.6,0,0,1004.2,7.3,0,14,0,50,0,21
13/05/2016,0,22.2,0,9.6,0,6,0,0,1009.9,5.1,0,11,0,350,0,16
14/05/2016,0,16.8,0,5.9,0,5.5,0,0,1016.3,6.3,0,11,0,70,0,16
15/05/2016,0,17.7,0,2.6,0,0.1,0,0,1019.1,4,0,8,0,240,0,12
16/05/2016,0,17.1,0,2.7,0,0.4,0,0,1016.2,4,0,9,0,240,0,14
17/05/2016,0,16.8,0,6.4,0,2.8,0,1.5,1005.1,6.2,0,14,0,210,0,23
18/05/2016,0,15.2,0,6.9,0,4.8,0,1.4,1000.7,6.5,0,14,0,310,0,20
19/05/2016,0,13.9,0,7.9,0,3.6,0,6.4,1002.9,9.7,0,17,0,230,0,26
20/05/2016,0,13.1,0,9.1,0,6.9,0,11.6,999.4,7,0,12,0,210,0,21
21/05/2016,0,14.4,0,6.8,0,9.4,0,3.1,995.5,7.4,0,13,0,240,0,20
22/05/2016,0,14,0,4.2,0,-0.5,0,2.5,1006.1,6.5,0,15,0,320,0,21
23/05/2016,0,15.1,0,2.3,0,-2.2,0,0,1016.2,3.7,0,8,0,290,0,12
24/05/2016,0,18.9,0,3.3,0,-0.5,0,0,1016.5,7.1,0,12,0,110,0,18
25/05/2016,0,15,0,6.6,0,1.7,0,0,1015.7,7.3,0,13,0,70,0,22
26/05/2016,0,14,0,5.3,0,2.2,0,0,1012.9,4.1,0,7,0,70,0,11
27/05/2016,0,19,0,9.9,0,9.5,0,0.3,1011.7,4.1,0,8,0,100,0,13
28/05/2016,0,18.9,0,11.1,0,10.3,0,0,1010.5,4.2,0,8,0,10,0,13
29/05/2016,0,20.9,0,7.3,0,3.3,0,1.1,1012.5,3.8,0,11,0,340,0,18
30/05/2016,0,21.3,0,7.4,0,4.5,0,0,1018,5.7,0,12,0,330,0,18
31/05/2016,0,21.1,0,5.6,0,1.8,0,0,1022.8,5.7,0,12,0,320,0,16
01/06/2016,0,22.7,0,4.3,0,0,0,0,1023.6,4.2,0,7,0,70,0,13
02/06/2016,0,22.4,0,9.1,0,4.4,0,0,1019.5,5.4,0,10,0,340,0,16
03/06/2016,0,22,0,7.4,0,5.1,0,0,1013.6,4.4,0,7,0,120,0,11
04/06/2016,0,23.1,0,8,0,4.3,0,0,1013.3,3,0,7,0,110,0,11
05/06/2016,0,23.4,0,13.1,0,11.8,0,0,1014.2,5.2,0,12,0,150,0,21
06/06/2016,0,22.3,0,10.3,0,6.3,0,1.3,1014.6,3.6,0,10,0,130,0,14
07/06/2016,0,22.7,0,14.5,0,11.2,0,0,1018.1,3.8,0,7,0,320,0,13
08/06/2016,0,23.5,0,11.2,0,8.6,0,0,1018.9,4.9,0,10,0,80,0,16
09/06/2016,0,22.2,0,14.1,0,11.3,0,0,1013.8,4.1,0,7,0,140,0,11
10/06/2016,0,19.3,0,14.1,0,13.5,0,3.2,1007.7,2.9,0,7,0,260,0,10
11/06/2016,0,20.3,0,11.4,0,8,0,3.7,1002.6,3.8,0,10,0,200,0,15
12/06/2016,0,19,0,12.6,0,12.4,0,2.8,1000.7,6.4,0,13,0,220,0,22
13/06/2016,0,18.5,0,11.8,0,11.8,0,7.6,996.9,6.3,0,14,0,300,0,19
14/06/2016,0,18,0,12.2,0,11,0,9,992.8,8.2,0,15,0,310,0,21
15/06/2016,0,17.1,0,10,0,8.5,0,1.2,995.4,9.9,0,16,0,330,0,23
16/06/2016,0,16.5,0,10.4,0,10.6,0,0,1002.4,10.7,0,17,0,340,0,27
17/06/2016,0,15.8,0,9.6,0,8.2,0,0,1010.8,8.1,0,12,0,300,0,17
18/06/2016,0,16.2,0,9.4,0,7.6,0,4,1016.4,4.9,0,9,0,260,0,15
19/06/2016,0,17.1,0,13.2,0,13.7,0,26.1,1010.2,9.7,0,18,0,220,0,30
20/06/2016,0,16.5,0,11,0,11.5,0,1.3,1006.3,8.4,0,13,0,230,0,21
21/06/2016,0,17.2,0,11.7,0,9.9,0,3.9,1007.3,7.9,0,12,0,200,0,20
22/06/2016,0,16.5,0,10.6,0,8.2,0,1.3,1009.1,6.9,0,11,0,260,0,19
23/06/2016,0,16.9,0,11.2,0,7.8,0,1.1,1009.8,7.3,0,13,0,240,0,20
24/06/2016,0,17.3,0,11.1,0,9,0,6.5,1012.2,8.8,0,17,0,300,0,25
25/06/2016,0,16.2,0,11.8,0,10.8,0,0.2,1016.2,8.1,0,12,0,300,0,17
26/06/2016,0,16.4,0,12.4,0,12.4,0,2.6,1013.7,7.1,0,12,0,290,0,20
27/06/2016,0,16.2,0,9.5,0,9.8,0,1.4,1013.8,7.2,0,13,0,250,0,21
28/06/2016,0,17.1,0,10.5,0,5.4,0,8.9,1006.9,5.9,0,14,0,280,0,22
29/06/2016,0,16.7,0,10.5,0,10.4,0,11.3,997.7,7.1,0,16,0,290,0,22
30/06/2016,0,15.8,0,10.4,0,8.5,0,3.7,999.9,6.6,0,12,0,270,0,21
01/07/2016,0,14.8,0,8.7,0,4.4,0,4.2,1001.4,7.9,0,17,0,280,0,26
02/07/2016,0,16.5,0,10.3,0,6.5,0,1.2,1006.7,7.9,0,16,0,270,0,24
03/07/2016,0,16.8,0,7.4,0,6,0,0,1012,5.1,0,12,0,240,0,18
04/07/2016,0,17.1,0,7.7,0,3.6,0,6.1,1009.9,7.3,0,16,0,330,0,25
05/07/2016,0,16.6,0,10.9,0,9.1,0,0,1015.8,4.3,0,9,0,230,0,15
06/07/2016,0,17.8,0,12.3,0,11.2,0,3.6,1013.7,6.4,0,15,0,200,0,24
07/07/2016,0,18.7,0,12.3,0,10.7,0,1.1,1009,6.6,0,13,0,230,0,21
08/07/2016,0,17.8,0,13,0,11.9,0,2.1,1007.8,8.1,0,13,0,250,0,21
09/07/2016,0,19.5,0,15,0,14.3,0,15,1002.7,10.2,0,19,0,230,0,31
10/07/2016,0,15.4,0,13.8,0,13.3,0,10.1,993.7,9.3,0,14,0,220,0,22
11/07/2016,0,16.3,0,11.6,0,12,0,0.8,1001.8,8.5,0,18,0,310,0,23
12/07/2016,0,16.2,0,10,0,10,0,4.1,1011.1,5.7,0,11,0,300,0,18
13/07/2016,0,16.6,0,9,0,6.5,0,0.2,1017.6,7.2,0,15,0,310,0,21
14/07/2016,0,16.6,0,10.7,0,9.1,0,5.2,1019.8,5.1,0,10,0,190,0,17
15/07/2016,0,21.3,0,13,0,12.8,0,8.4,1016.6,9,0,16,0,240,0,26
16/07/2016,0,17.4,0,13.1,0,12.5,0,0,1018.4,6.7,0,12,0,220,0,22
17/07/2016,0,18,0,13.1,0,12,0,0,1017.4,6.3,0,10,0,230,0,16
18/07/2016,0,24.1,0,12.3,0,15.5,0,0,1014.7,3.5,0,7,0,220,0,10
19/07/2016,0,28.4,0,12.2,0,10,0,0.2,1007.9,5.8,0,11,0,110,0,16
20/07/2016,0,18.2,0,13.9,0,14.3,0,1,1005.3,7.8,0,12,0,230,0,20
21/07/2016,0,20.8,0,13.8,0,12.5,0,7.7,1008.1,6.2,0,16,0,200,0,24
22/07/2016,0,17.4,0,12.7,0,12.2,0,0.1,1013,4.1,0,10,0,330,0,14
23/07/2016,0,18.4,0,12.8,0,12.3,0,1.2,1013.8,5.2,0,12,0,230,0,19
24/07/2016,0,18,0,12.7,0,10,0,2.3,1011.3,6,0,14,0,250,0,24
25/07/2016,0,15.3,0,12.3,0,11.1,0,1.9,1013.7,5.7,0,10,0,240,0,18
26/07/2016,0,17.5,0,12.9,0,12.4,0,4.3,1011.7,6.1,0,12,0,230,0,22
27/07/2016,0,17.7,0,11.5,0,9.5,0,0.2,1011.5,4.3,0,8,0,240,0,14
28/07/2016,0,18,0,13.4,0,13.3,0,3.6,1006.7,8,0,12,0,240,0,22
29/07/2016,0,18.4,0,12.2,0,12.1,0,0.4,1008.3,6.2,0,11,0,330,0,18
30/07/2016,0,16.7,0,8.7,0,4.4,0,0,1012.2,4.6,0,10,0,230,0,14
31/07/2016,0,16.8,0,8.2,0,3.9,0,0.1,1013.9,4.1,0,11,0,250,0,19
01/08/2016,0,16.7,0,12.4,0,11.7,0,1.4,1007.5,6.3,0,13,0,110,0,18
02/08/2016,0,18.2,0,14.7,0,14.7,0,6.7,999.8,8.1,0,14,0,240,0,20
03/08/2016,0,17,0,13.6,0,13.1,0,4.5,996.1,13.2,0,21,0,230,0,35
04/08/2016,0,20.6,0,13.5,0,12.9,0,0.3,1006.1,6.9,0,12,0,310,0,19
05/08/2016,0,18,0,11.5,0,7.8,0,0.4,1015.4,4.8,0,9,0,220,0,15
06/08/2016,0,21.3,0,12.7,0,10.2,0,0.3,1016,9.4,0,21,0,220,0,35
07/08/2016,0,16.2,0,12.4,0,13.5,0,3.4,1014.6,12.6,0,19,0,230,0,30
08/08/2016,0,17.9,0,9,0,6.3,0,0,1020.7,8.6,0,17,0,310,0,24
09/08/2016,0,17,0,9.2,0,4.8,0,0,1025.3,7.2,0,14,0,310,0,20
10/08/2016,0,18.7,0,12.5,0,12,0,0.2,1022.5,7.2,0,13,0,260,0,20
11/08/2016,0,15.9,0,12.4,0,9.3,0,1.2,1019.4,9.3,0,13,0,250,0,22
12/08/2016,0,18.8,0,13.4,0,12.7,0,7.5,1015.2,12.3,0,20,0,230,0,29
13/08/2016,0,17.1,0,11.8,0,9.1,0,0.1,1018.2,5.7,0,10,0,240,0,16
14/08/2016,0,16.2,0,12.9,0,12.9,0,0,1020.5,3.6,0,7,0,200,0,10
15/08/2016,0,23,0,10.6,0,8.1,0,0,1015.8,6.4,0,11,0,170,0,19
16/08/2016,0,25.5,0,12.5,0,9.8,0,0.5,1009,7.4,0,13,0,120,0,20
17/08/2016,0,20.1,0,14.5,0,14.5,0,11.4,1005.7,5.9,0,11,0,100,0,17
18/08/2016,0,19,0,14.2,0,14.1,0,0.3,1002.6,5.2,0,10,0,110,0,16
19/08/2016,0,20,0,13.4,0,12.7,0,6.4,988.9,11.9,0,17,0,120,0,27
20/08/2016,0,18.2,0,14,0,14,0,13.8,990.7,11.3,0,22,0,210,0,33
21/08/2016,0,17.6,0,13,0,10.8,0,14.3,1006.7,9.2,0,16,0,210,0,24
22/08/2016,0,19,0,13.1,0,14.2,0,6.1,1012.1,6.6,0,13,0,230,0,21
23/08/2016,0,17.7,0,9.6,0,11.3,0,6.5,1015.8,3.2,0,8,0,260,0,12
24/08/2016,0,18.8,0,8.1,0,3.2,0,0.2,1015.6,4.4,0,9,0,230,0,15
25/08/2016,0,19.8,0,8,0,3,0,2.5,1011.5,4.1,0,9,0,260,0,14
26/08/2016,0,17.8,0,10.3,0,6.3,0,0.5,1010.5,6.5,0,14,0,220,0,20
27/08/2016,0,19.5,0,11.1,0,6.7,0,1,1009.9,5.5,0,10,0,100,0,16
28/08/2016,0,20.8,0,9,0,8.6,0,0,1011.2,4.9,0,10,0,310,0,15
29/08/2016,0,17.9,0,8.4,0,4,0,0.2,1016.7,5.9,0,11,0,220,0,18
30/08/2016,0,20.9,0,11.4,0,5.4,0,4.1,1013.4,7.5,0,14,0,190,0,25
31/08/2016,0,17.7,0,10.6,0,12,0,2.5,1013.8,6.4,0,13,0,290,0,20
01/09/2016,0,16.7,0,10.2,0,5.8,0,6.5,1013.5,7.4,0,14,0,230,0,22
02/09/2016,0,18,0,12.6,0,10.9,0,5.5,1009.3,8.3,0,14,0,230,0,25
03/09/2016,0,19,0,12.8,0,11.1,0,7,1002.2,6.5,0,15,0,220,0,25
04/09/2016,0,18.1,0,12.5,0,10.6,0,11,1005.4,5.7,0,12,0,170,0,19
05/09/2016,0,20.9,0,14,0,13.4,0,4,1006.9,7,0,12,0,230,0,18
06/09/2016,0,21.6,0,17,0,17.5,0,10.4,1012.7,4.2,0,9,0,200,0,15
07/09/2016,0,19.4,0,15,0,12.2,0,0.3,1004.7,7.2,0,13,0,110,0,24
08/09/2016,0,16.5,0,12.5,0,12.2,0,3.4,998.9,8.6,0,15,0,230,0,25
09/09/2016,0,17.8,0,11.8,0,10.8,0,7.1,997.1,10.1,0,21,0,230,0,31
10/09/2016,0,16.5,0,10.1,0,6.5,0,1.6,1005.2,6.8,0,14,0,230,0,27
11/09/2016,0,18,0,9.9,0,6.2,0,4.5,998.9,11.4,0,18,0,170,0,37
12/09/2016,0,18.5,0,10.8,0,14.9,0,7.2,996.2,5.9,0,15,0,180,0,28
13/09/2016,0,18.4,0,6.4,0,3,0,0,1007.7,3.3,0,8,0,0,0,13
14/09/2016,0,17.3,0,7.8,0,5.9,0,1.7,1009,5.4,0,9,0,320,0,14
15/09/2016,0,17.4,0,9.3,0,13.5,0,0.7,1008,4.4,0,10,0,220,0,17
16/09/2016,0,16.8,0,9.6,0,4.6,0,0.4,1015,6.3,0,14,0,290,0,20
17/09/2016,0,16,0,9.8,0,6.4,0,0,1017.8,4.7,0,11,0,230,0,16
18/09/2016,0,17.8,0,6.9,0,9.5,0,4.2,1016.2,5.9,0,11,0,290,0,16
19/09/2016,0,15.2,0,6.9,0,3.8,0,0.1,1020.1,3,0,6,0,250,0,12
20/09/2016,0,16.7,0,10.4,0,7.9,0,0,1013.7,5.7,0,9,0,160,0,15
21/09/2016,0,14.8,0,5,0,10.4,0,3.7,1006.8,6.7,0,13,0,160,0,23
22/09/2016,0,15,0,5.3,0,0.7,0,2.9,1010.8,7.1,0,15,0,230,0,23
23/09/2016,0,16.3,0,7.8,0,4.7,0,0.1,1006.3,9.5,0,16,0,200,0,28
24/09/2016,0,17.1,0,10,0,13.1,0,10.9,996.7,9.9,0,19,0,180,0,35
25/09/2016,0,14.2,0,9.1,0,7.5,0,13,1002.9,8.1,0,16,0,230,0,29
26/09/2016,0,16.5,0,9.2,0,6,0,0.7,1008.1,4.2,0,9,0,110,0,13
27/09/2016,0,16.5,0,12.5,0,10,0,1,1011,10.2,0,15,0,250,0,26
28/09/2016,0,18.8,0,13.3,0,12.1,0,11.2,1011.8,12.2,0,22,0,220,0,33
29/09/2016,0,15.6,0,8.6,0,8.4,0,8.2,1006.2,10.1,0,16,0,230,0,29
30/09/2016,0,13.3,0,7.9,0,6,0,10.7,1002.7,4.4,0,12,0,200,0,19
01/10/2016,0,14.3,0,3.8,0,6.1,0,2.6,1005.2,5.2,0,12,0,330,0,20
02/10/2016,0,15.8,0,2.2,0,0.9,0,0.2,1010.1,6.9,0,14,0,150,0,21
03/10/2016,0,16.4,0,11.8,0,9.5,0,5,1013.5,12.6,0,18,0,160,0,30
04/10/2016,0,15.6,0,10.6,0,10.8,0,0.2,1019.3,7.2,0,12,0,110,0,19
05/10/2016,0,17.2,0,9.1,0,7.3,0,0.2,1020.4,7.6,0,13,0,130,0,23
06/10/2016,0,14.9,0,4,0,4.4,0,0.1,1019,6.8,0,14,0,110,0,23
07/10/2016,0,15.3,0,6.7,0,1.7,0,0,1016.8,6.5,0,12,0,150,0,19
08/10/2016,0,15.9,0,7.6,0,5.6,0,0.2,1022.2,4.4,0,7,0,90,0,12
09/10/2016,0,15.5,0,9,0,7.1,0,0,1025.2,2.8,0,5,0,110,0,7
10/10/2016,0,13.8,0,5.5,0,7,0,0.2,1022.2,4.6,0,8,0,100,0,11
11/10/2016,0,12.8,0,4.8,0,2.6,0,0,1018,6.6,0,13,0,90,0,22
12/10/2016,0,14.8,0,5.5,0,2.4,0,0.2,1017.2,6.4,0,12,0,100,0,20
13/10/2016,0,14.5,0,3.4,0,1.5,0,0.1,1009.4,5.2,0,11,0,80,0,17
14/10/2016,0,11.9,0,3.1,0,1.8,0,2.2,999.7,7.5,0,13,0,100,0,19
15/10/2016,0,13.8,0,7.4,0,8.1,0,5.7,995.2,5.8,0,9,0,80,0,14
16/10/2016,0,12.6,0,8,0,4.6,0,23.5,993.4,8,0,14,0,200,0,23
17/10/2016,0,14.1,0,8.4,0,5.7,0,4,1005,7.8,0,13,0,280,0,24
18/10/2016,0,13,0,5.8,0,3.4,0,0.2,1016.8,6.5,0,13,0,290,0,21
19/10/2016,0,12.3,0,6,0,4.4,0,0,1022.2,3.2,0,7,0,310,0,12
20/10/2016,0,12.9,0,6.2,0,8.7,0,0,1020.2,1.8,0,5,0,130,0,7
21/10/2016,0,11.5,0,5.3,0,3.6,0,1.3,1015.5,2.6,0,5,0,170,0,8
22/10/2016,0,14,0,4.6,0,5.4,0,0,1011.3,6.2,0,11,0,110,0,18
23/10/2016,0,12.1,0,5.1,0,2.2,0,0.2,1008.6,9,0,16,0,70,0,25
24/10/2016,0,12,0,4,0,3.3,0,0.1,1011.3,6.3,0,12,0,60,0,18
25/10/2016,0,12.1,0,-0.6,0,-0.1,0,0.9,1015.8,3.6,0,8,0,210,0,12
26/10/2016,0,13.9,0,9.3,0,2.8,0,3.1,1019.6,6.9,0,12,0,250,0,20
27/10/2016,0,14,0,11.8,0,10.3,0,2.6,1022.1,11.5,0,16,0,220,0,25
28/10/2016,0,14,0,11.7,0,12.1,0,5.3,1026.3,6.4,0,13,0,240,0,23
29/10/2016,0,13.8,0,9.9,0,10,0,0,1025.8,5,0,10,0,190,0,16
30/10/2016,0,15.3,0,6.1,0,5.5,0,0.2,1022,3.1,0,9,0,200,0,13
31/10/2016,0,12.1,0,9.4,0,5.4,0,0.1,1022.3,4.3,0,10,0,20,0,18
01/11/2016,0,11.8,0,3,0,4,0,0,1024.9,6.7,0,11,0,20,0,18
02/11/2016,0,10.7,0,5.9,0,1.8,0,0,1022.1,2,0,5,0,290,0,6
03/11/2016,0,11.3,0,5.8,0,7,0,2.6,1014.1,5.5,0,13,0,210,0,19
04/11/2016,0,10.2,0,2.9,0,2.4,0,0.6,1006.6,5.8,0,12,0,290,0,19
05/11/2016,0,9.9,0,2.7,0,2.2,0,1.3,1010.6,7.5,0,13,0,0,0,22
06/11/2016,0,9,0,0.1,0,1,0,1,1014.5,8,0,15,0,330,0,34
07/11/2016,0,9.5,0,-2.1,0,-1.1,0,0,1014.8,3.6,0,7,0,310,0,9
08/11/2016,0,9.9,0,1.9,0,-0.2,0,6.1,1003.1,6.1,0,17,0,310,0,24
09/11/2016,0,11,0,5.1,0,1.5,0,2,999.2,6.6,0,14,0,270,0,20
10/11/2016,0,11.5,0,0.4,0,3.2,0,0.2,1007.2,5.5,0,17,0,300,0,22
11/11/2016,0,12.6,0,0.6,0,-4,0,15.2,1007.3,7.7,0,16,0,170,0,27
12/11/2016,0,12,0,3.6,0,6.1,0,0.4,1011.4,4.4,0,12,0,250,0,18
13/11/2016,0,12.6,0,4.8,0,-1.1,0,0.3,1021.9,6.5,0,12,0,210,0,21
14/11/2016,0,13.7,0,11.9,0,8.9,0,1.5,1021.7,9.9,0,16,0,230,0,24
15/11/2016,0,13.1,0,7.2,0,3.4,0,1.7,1017.1,6.9,0,15,0,230,0,23
16/11/2016,0,12,0,5.9,0,6.2,0,4.6,1006.5,10.8,0,20,0,220,0,33
17/11/2016,0,7,0,1.3,0,2.1,0,16.1,992.7,7.4,0,16,0,280,0,31
18/11/2016,0,5.5,0,-0.3,0,-2.5,0,3.7,990.9,6.2,0,16,0,260,0,29
19/11/2016,0,4.3,0,-1.7,0,-4.4,0,0,991.3,4,0,9,0,250,0,16
20/11/2016,0,3.2,0,-2.9,0,-4.4,0,0,989.4,2.2,0,6,0,330,0,8
21/11/2016,0,5.1,0,-1.4,0,-5.9,0,0,994.5,7.4,0,12,0,350,0,20
22/11/2016,0,8.4,0,0.1,0,-1.7,0,0,1004.9,8.5,0,15,0,320,0,21
23/11/2016,0,6.9,0,-4.7,0,-8.8,0,0,1017.7,3,0,7,0,320,0,10
24/11/2016,0,7.1,0,-0.3,0,-5.3,0,0,1023.2,4.9,0,8,0,30,0,13
25/11/2016,0,6.4,0,-2.3,0,-6.2,0,0,1022,5,0,8,0,40,0,12
26/11/2016,0,4.4,0,-0.2,0,-2.3,0,0,1019.2,5.7,0,9,0,50,0,13
27/11/2016,0,10.4,0,3.6,0,1.9,0,0,1021.2,4.5,0,10,0,100,0,15
28/11/2016,0,6.7,0,5.1,0,-0.2,0,0,1024.7,4.3,0,7,0,100,0,11
29/11/2016,0,8.2,0,3.5,0,3.2,0,0,1028.5,2.5,0,7,0,60,0,9
30/11/2016,0,8.7,0,-1.4,0,-4,0,0,1029.9,2.2,0,6,0,200,0,9
01/12/2016,0,7,0,-4.4,0,-9.3,0,0,1026.8,3.2,0,7,0,60,0,9
02/12/2016,0,5.1,0,-1.3,0,-7.6,0,0,1022.3,4.6,0,8,0,40,0,11
03/12/2016,0,6.9,0,4,0,-2,0,0,1018.6,5.9,0,10,0,70,0,15
04/12/2016,0,5.6,0,1.8,0,-0.6,0,0,1016,4.9,0,9,0,80,0,12
05/12/2016,0,8.2,0,1.8,0,-0.9,0,0,1014.9,6.4,0,10,0,100,0,14
06/12/2016,0,14,0,8.2,0,2,0,0.8,1011.3,8.9,0,13,0,140,0,22
07/12/2016,0,14.5,0,9.4,0,10.4,0,1.5,1008.9,10.4,0,16,0,180,0,26
08/12/2016,0,13.6,0,8.3,0,4.3,0,0.2,1012.1,5.6,0,17,0,140,0,28
09/12/2016,0,14.1,0,8.8,0,9,0,0.4,1009.4,9.7,0,16,0,200,0,25
10/12/2016,0,10.5,0,5.5,0,4.1,0,0.9,1014.4,5.7,0,12,0,240,0,23
11/12/2016,0,9,0,1.7,0,-1.5,0,0.1,1016.3,3.8,0,7,0,180,0,10
12/12/2016,0,9.7,0,4.1,0,-3,0,6,1011.2,4.2,0,8,0,140,0,14
13/12/2016,0,13.3,0,8.9,0,6.8,0,0.3,1003.6,8.3,0,16,0,130,0,24
14/12/2016,0,12.7,0,-0.5,0,5.1,0,5.9,1004.8,3.9,0,13,0,170,0,21
15/12/2016,0,9.5,0,-1.1,0,-6.6,0,6.3,1004.7,7.1,0,14,0,140,0,23
16/12/2016,0,10.3,0,-1.3,0,0.2,0,1.6,1018,3.3,0,10,0,60,0,14
17/12/2016,0,7,0,0.6,0,-6,0,0,1029.7,4.5,0,9,0,180,0,14
18/12/2016,0,8.9,0,4.4,0,-0.3,0,0,1026.8,4.7,0,9,0,180,0,15
19/12/2016,0,9.6,0,-1.5,0,-1.7,0,0.3,1022.3,3.7,0,11,0,300,0,17
20/12/2016,0,7.3,0,-1,0,-6.8,0,7.6,1010.9,5.9,0,13,0,180,0,22
21/12/2016,0,7.8,0,3,0,-0.9,0,6.1,1007.8,8.8,0,16,0,260,0,28
22/12/2016,0,8.9,0,5,0,-0.4,0,4.2,1015.8,8.7,0,16,0,240,0,28
23/12/2016,0,10.6,0,5.5,0,1.9,0,17.5,1009.1,13.6,0,19,0,240,0,34
24/12/2016,0,11.8,0,5.8,0,2.6,0,4.4,1014.2,15.2,0,22,0,220,0,36
25/12/2016,0,12.6,0,5.6,0,7.4,0,2.4,1012.6,14.9,0,22,0,210,0,35
26/12/2016,0,8.5,0,3.4,0,-0.3,0,0.1,1025.2,6.9,0,14,0,260,0,24
27/12/2016,0,8.9,0,2.3,0,-1.4,0,0,1033.3,5.3,0,11,0,170,0,18
28/12/2016,0,9.5,0,4.5,0,0.8,0,0,1030.6,4.8,0,10,0,200,0,15
29/12/2016,0,10.5,0,5.4,0,-1.8,0,0,1026.3,6.8,0,10,0,180,0,17
30/12/2016,0,12.1,0,9.4,0,4.3,0,0,1025.5,10.4,0,15,0,220,0,22
31/12/2016,0,10.9,0,5.2,0,7,0,11.9,1020.2,10.6,0,16,0,210,0,31
01/01/2017,0,6,0,0.7,0,-1.2,0,0.2,1022.4,8.6,0,13,0,0,0,22
02/01/2017,0,5.3,0,-2.8,0,-6.8,0,0,1029.5,3.7,0,8,0,0,0,14
03/01/2017,0,6.3,0,0.4,0,-6.8,0,0,1027.3,3.2,0,8,0,280,0,12
04/01/2017,0,8.2,0,2.7,0,-1.8,0,0,1025.3,2.5,0,5,0,240,0,7
05/01/2017,0,9.3,0,4.7,0,2.7,0,0.7,1023.8,6.4,0,11,0,170,0,16
06/01/2017,0,11.4,0,8.9,0,4.5,0,17.4,1023.9,6.2,0,10,0,170,0,17
07/01/2017,0,10.2,0,8.8,0,7.9,0,1.5,1026.8,3.4,0,7,0,220,0,12
08/01/2017,0,10.7,0,8.8,0,8,0,1.1,1021.7,5.8,0,10,0,190,0,15
