,date,maxtp,mintp,rain,wdsp,hm,ddhm
477,18/06/2011,15.8,9.2,9.0,9.1,18,300
478,19/06/2011,16.3,6.8,0.0,5.9,11,240
479,20/06/2011,17.3,5.5,1.4,6.3,12,100
480,21/06/2011,16.2,10.7,19.4,5.3,12,210
481,22/06/2011,18.2,9.1,0.9,8.5,16,290
482,23/06/2011,15.6,7.3,0.5,6.7,13,250
483,24/06/2011,14.6,6.4,27.0,7.0,14,210
484,25/06/2011,15.9,14.1,8.7,10.7,16,220
485,26/06/2011,19.9,10.2,0.0,7.7,14,240
486,27/06/2011,16.1,6.7,0.0,4.9,13,260
487,28/06/2011,15.8,4.9,0.0,6.8,14,240
488,29/06/2011,15.3,8.2,10.5,6.1,14,280
489,30/06/2011,17.1,10.2,0.0,6.8,14,240
490,01/07/2011,17.9,9.4,0.0,3.8,8,230
491,02/07/2011,18.9,8.1,0.0,5.2,12,240
492,03/07/2011,19.1,8.5,0.0,4.1,9,240
493,04/07/2011,20.7,11.6,0.1,6.6,13,150
494,05/07/2011,17.4,8.6,0.9,8.8,16,240
495,06/07/2011,14.3,6.2,5.7,7.4,14,90
496,07/07/2011,14.7,11.1,24.6,6.8,12,210
497,08/07/2011,16.8,10.6,7.0,6.3,11,290
498,09/07/2011,17.6,9.2,0.3,4.5,11,220
499,10/07/2011,17.9,8.6,0.0,4.0,10,240
500,11/07/2011,18.8,11.0,0.0,3.5,7,10
501,12/07/2011,20.1,10.3,0.0,3.6,6,80
502,13/07/2011,21.1,10.7,0.0,5.1,10,240
503,14/07/2011,18.2,10.2,0.2,5.1,10,250
504,15/07/2011,16.4,12.4,1.4,7.3,13,230
505,16/07/2011,16.8,11.5,2.4,12.0,18,300
506,17/07/2011,13.9,12.1,1.7,14.6,21,300
507,18/07/2011,14.6,11.4,1.4,11.9,17,300
508,19/07/2011,18.0,11.3,0.0,8.7,14,300
509,20/07/2011,17.0,10.9,0.0,6.3,13,330
510,21/07/2011,16.1,8.4,0.0,6.4,11,330
511,22/07/2011,18.0,5.4,0.0,4.8,11,330
512,23/07/2011,18.2,9.0,0.1,3.1,7,230
513,24/07/2011,21.5,13.8,1.4,3.8,7,240
514,25/07/2011,20.1,13.6,1.1,6.0,12,310
515,26/07/2011,19.8,9.4,0.2,4.8,8,320
516,27/07/2011,16.7,8.9,3.3,3.7,9,330
517,28/07/2011,16.9,12.3,0.5,7.6,12,0
518,29/07/2011,17.7,11.6,0.0,3.5,6,340
519,30/07/2011,17.4,13.1,1.2,5.4,12,190
520,31/07/2011,17.8,13.4,1.8,7.7,14,240
521,01/08/2011,18.4,12.0,0.0,3.5,8,240
522,02/08/2011,17.6,9.8,0.0,3.9,10,220
523,03/08/2011,17.6,9.8,0.2,5.7,11,110
524,04/08/2011,19.9,9.9,1.8,7.1,18,290
525,05/08/2011,16.2,9.7,0.7,4.7,10,240
526,06/08/2011,17.7,10.1,2.9,4.6,11,210
527,07/08/2011,17.5,7.5,3.3,3.8,10,320
528,08/08/2011,17.3,9.9,3.1,8.5,16,320
529,09/08/2011,16.6,9.5,0.0,6.0,11,210
530,10/08/2011,16.8,12.4,38.2,13.4,19,220
531,11/08/2011,16.9,14.3,3.2,9.5,15,240
532,12/08/2011,18.5,13.4,5.8,8.0,14,240
533,13/08/2011,17.3,12.4,1.2,9.5,16,250
534,14/08/2011,16.7,11.3,1.7,9.1,17,240
535,15/08/2011,14.9,8.7,8.6,5.3,13,140
536,16/08/2011,18.2,7.1,0.2,7.6,16,310
537,17/08/2011,16.9,4.5,0.0,2.5,7,300
538,18/08/2011,17.8,8.5,0.0,3.6,9,230
539,19/08/2011,15.7,7.9,4.5,8.5,18,190
540,20/08/2011,17.9,10.1,0.4,6.1,10,190
541,21/08/2011,19.0,11.7,1.5,5.8,11,250
542,22/08/2011,17.7,11.4,0.0,1.7,4,210
543,23/08/2011,18.4,11.1,4.1,4.1,9,230
544,24/08/2011,15.2,7.4,6.1,4.9,13,210
545,25/08/2011,17.6,8.7,3.7,6.7,12,100
546,26/08/2011,17.1,6.7,0.4,7.1,16,320
547,27/08/2011,16.6,10.0,3.0,7.7,15,290
548,28/08/2011,17.1,7.6,0.1,6.9,15,320
549,29/08/2011,14.9,5.6,0.0,4.7,11,290
550,30/08/2011,15.0,9.9,0.0,1.8,4,180
551,31/08/2011,16.7,11.1,0.0,4.6,10,80
552,01/09/2011,17.8,8.6,0.3,6.1,11,190
553,02/09/2011,16.5,12.3,15.2,7.0,13,210
554,03/09/2011,16.1,8.7,0.6,7.2,13,240
555,04/09/2011,16.0,8.4,5.1,8.5,16,180
556,05/09/2011,15.7,8.2,22.7,10.2,19,210
557,06/09/2011,15.5,12.1,2.1,15.1,22,240
558,07/09/2011,14.0,11.1,6.3,9.3,17,260
559,08/09/2011,16.4,11.9,5.3,5.5,12,240
560,09/09/2011,20.3,15.2,1.3,10.2,15,230
561,10/09/2011,18.7,11.6,4.7,13.0,20,190
562,11/09/2011,16.8,11.0,15.6,13.8,21,220
563,12/09/2011,16.8,12.3,0.9,21.5,29,230
564,13/09/2011,14.7,9.9,0.4,13.3,23,240
565,14/09/2011,14.8,7.9,0.0,6.4,14,230
566,15/09/2011,16.9,6.7,0.2,6.2,11,140
567,16/09/2011,15.8,10.4,14.5,9.8,19,220
568,17/09/2011,14.9,9.6,7.7,8.8,15,270
569,18/09/2011,15.7,11.1,2.1,9.7,15,300
570,19/09/2011,15.1,10.6,10.2,9.1,15,230
571,20/09/2011,14.4,8.3,0.7,8.5,18,230
572,21/09/2011,14.7,9.4,3.8,12.6,21,240
573,22/09/2011,15.1,8.7,0.0,8.3,16,220
574,23/09/2011,16.8,11.6,0.9,10.0,16,180
575,24/09/2011,17.1,9.3,0.1,7.5,13,220
576,25/09/2011,17.0,7.9,2.2,11.0,20,220
577,26/09/2011,15.1,7.5,1.5,5.7,11,180
578,27/09/2011,21.0,13.4,0.0,10.6,15,180
579,28/09/2011,21.1,15.0,0.7,10.4,16,170
580,29/09/2011,19.2,13.7,0.4,8.2,15,180
581,30/09/2011,18.0,9.4,13.3,5.9,14,150
582,01/10/2011,13.6,8.3,5.4,4.3,9,310
583,02/10/2011,15.1,12.3,4.8,4.3,11,220
584,03/10/2011,15.8,10.2,2.6,9.6,19,230
585,04/10/2011,14.8,10.9,3.8,10.8,17,220
586,05/10/2011,15.9,8.2,6.2,15.8,23,220
587,06/10/2011,12.7,6.9,2.0,13.4,24,270
588,07/10/2011,14.4,8.6,0.0,8.4,15,280
589,08/10/2011,14.6,11.1,1.4,10.5,16,240
590,09/10/2011,14.8,14.0,8.4,16.9,21,230
591,10/10/2011,15.2,14.1,12.5,18.7,23,230
592,11/10/2011,14.6,14.0,7.2,13.2,21,240
593,12/10/2011,15.2,11.5,3.2,6.0,12,230
594,13/10/2011,16.1,10.3,0.1,3.2,6,140
595,14/10/2011,15.9,13.2,0.0,8.0,13,190
596,15/10/2011,14.6,6.6,7.5,5.7,9,170
597,16/10/2011,13.5,7.6,4.3,8.4,17,220
598,17/10/2011,12.5,5.6,8.2,11.6,25,210
599,18/10/2011,12.1,3.9,1.4,9.1,16,260
600,19/10/2011,11.1,2.8,0.3,6.7,15,310
601,20/10/2011,12.1,2.5,6.3,7.2,12,200
602,21/10/2011,13.3,11.0,0.4,10.6,14,180
603,22/10/2011,12.7,7.8,7.2,7.9,17,160
604,23/10/2011,15.1,7.9,15.3,8.0,14,140
605,24/10/2011,14.9,8.0,10.7,6.0,14,180
606,25/10/2011,12.0,4.1,2.5,2.3,7,160
607,26/10/2011,11.5,2.9,1.4,7.4,15,180
608,27/10/2011,12.5,4.7,1.4,4.8,11,280
609,28/10/2011,12.6,5.4,3.1,9.0,15,180
610,29/10/2011,14.9,11.9,10.1,12.3,18,220
611,30/10/2011,16.9,10.5,2.3,8.4,12,190
612,31/10/2011,15.6,7.3,9.2,8.9,17,160
613,01/11/2011,13.3,5.1,1.3,9.1,21,140
614,02/11/2011,14.3,12.8,3.6,13.5,22,150
615,03/11/2011,15.7,8.0,6.5,7.0,13,160
616,04/11/2011,12.2,3.4,3.9,4.3,13,230
617,05/11/2011,11.6,0.4,0.2,2.4,7,240
618,06/11/2011,13.1,0.1,0.0,3.3,7,180
619,07/11/2011,10.8,0.8,0.0,5.0,9,110
620,08/11/2011,10.7,6.7,0.0,7.0,13,100
621,09/11/2011,14.0,8.8,0.6,8.2,13,170
622,10/11/2011,14.7,9.1,0.0,9.1,14,140
623,11/11/2011,15.1,10.5,3.5,15.0,19,140
624,12/11/2011,12.6,6.4,0.5,7.5,18,170
625,13/11/2011,16.6,11.1,0.0,11.9,17,100
626,14/11/2011,14.3,9.2,0.0,8.4,14,100
627,15/11/2011,12.3,6.4,0.0,7.4,15,100
628,16/11/2011,14.1,6.3,1.4,6.4,12,180
629,17/11/2011,13.8,5.2,13.2,11.5,23,160
630,18/11/2011,13.6,11.2,5.5,9.6,13,170
631,19/11/2011,15.0,4.7,3.9,3.1,9,110
632,20/11/2011,13.1,4.9,0.7,4.9,11,170
633,21/11/2011,10.8,2.2,3.7,3.5,9,310
634,22/11/2011,10.9,-0.9,0.0,5.9,11,190
635,23/11/2011,13.2,10.0,11.2,11.8,17,220
636,24/11/2011,12.9,6.5,15.0,12.1,23,190
637,25/11/2011,9.7,4.4,5.2,11.4,25,240
638,26/11/2011,13.9,8.6,6.5,18.7,27,220
639,27/11/2011,12.2,5.9,1.4,9.4,25,240
640,28/11/2011,13.0,7.2,17.2,11.7,17,180
641,29/11/2011,12.5,3.4,34.8,11.1,23,240
642,30/11/2011,9.9,4.6,13.1,12.7,20,190
643,01/12/2011,7.5,-0.3,0.6,4.5,10,260
644,02/12/2011,10.9,-1.0,9.1,9.6,18,230
645,03/12/2011,9.7,5.1,0.0,10.2,15,260
646,04/12/2011,6.6,0.6,6.1,7.8,21,270
647,05/12/2011,5.8,1.2,6.4,8.3,18,270
648,06/12/2011,8.5,1.2,4.0,8.9,20,260
649,07/12/2011,7.4,2.9,1.6,10.3,23,260
650,08/12/2011,11.4,2.1,7.5,16.4,30,220
651,09/12/2011,6.1,-0.8,0.2,6.3,15,270
652,10/12/2011,7.9,-1.9,4.6,6.2,13,200
653,11/12/2011,7.1,1.9,9.2,5.5,14,290
654,12/12/2011,8.9,2.5,14.6,10.7,20,240
655,13/12/2011,6.6,1.9,3.6,19.5,29,240
656,14/12/2011,5.5,-0.5,3.6,8.0,19,230
657,15/12/2011,6.5,-3.7,5.6,6.5,16,250
658,16/12/2011,5.9,-3.3,2.7,7.2,17,300
659,17/12/2011,6.5,-1.8,0.5,6.2,15,260
660,18/12/2011,6.3,-1.7,0.1,3.9,7,240
661,19/12/2011,10.8,4.0,11.0,8.1,14,270
662,20/12/2011,11.4,4.8,6.7,7.0,16,240
663,21/12/2011,11.7,9.1,0.6,10.9,16,230
664,22/12/2011,13.5,9.8,6.5,11.8,17,240
665,23/12/2011,10.2,2.5,3.1,7.7,21,310
666,24/12/2011,10.6,5.4,8.8,14.7,20,230
667,25/12/2011,13.4,10.2,2.8,17.6,25,220
668,26/12/2011,13.5,8.3,2.1,15.5,20,210
669,27/12/2011,10.6,6.8,11.9,9.7,20,180
670,28/12/2011,8.8,3.8,2.7,14.4,22,240
671,29/12/2011,9.9,6.3,6.2,12.6,20,250
672,30/12/2011,12.0,7.8,8.1,11.8,22,240
673,31/12/2011,12.3,7.4,9.8,13.5,19,220
674,01/01/2012,9.5,1.0,5.4,11.8,22,220
675,02/01/2012,7.9,1.1,14.1,10.9,23,180
676,03/01/2012,12.6,2.9,6.1,17.7,32,220
677,04/01/2012,10.5,4.8,11.4,17.8,26,240
678,05/01/2012,10.6,4.1,1.9,12.2,24,270
679,06/01/2012,10.8,4.3,2.7,10.3,19,240
680,07/01/2012,9.3,6.9,0.0,7.6,13,270
681,08/01/2012,11.2,8.0,1.1,10.3,17,220
682,09/01/2012,10.3,7.4,1.2,8.0,17,230
683,10/01/2012,11.3,7.2,5.9,10.9,16,230
684,11/01/2012,11.0,8.2,2.3,11.3,21,230
685,12/01/2012,10.8,2.6,1.4,6.6,19,240
686,13/01/2012,8.7,4.6,1.8,3.2,6,150
687,14/01/2012,7.9,4.0,0.0,8.5,15,100
688,15/01/2012,7.5,1.1,0.0,7.6,14,100
689,16/01/2012,7.8,0.9,0.0,7.0,11,170
690,17/01/2012,11.4,7.1,4.7,9.5,14,160
691,18/01/2012,11.5,6.4,3.0,7.6,15,230
692,19/01/2012,8.6,5.0,1.2,10.3,20,260
693,20/01/2012,10.2,6.9,1.1,13.3,18,240
694,21/01/2012,10.1,6.1,0.6,13.3,20,240
695,22/01/2012,10.0,6.4,0.0,10.6,20,260
696,23/01/2012,9.0,5.5,3.6,4.3,10,190
697,24/01/2012,10.9,8.8,11.8,11.6,18,230
698,25/01/2012,10.7,2.2,12.0,10.8,18,180
699,26/01/2012,6.6,1.2,5.4,7.9,16,260
700,27/01/2012,7.9,-1.5,0.6,6.4,13,290
701,28/01/2012,6.8,-2.5,11.2,4.6,10,190
702,29/01/2012,9.9,6.1,14.0,4.7,8,240
703,30/01/2012,7.4,5.0,4.7,8.5,16,100
704,31/01/2012,5.2,1.0,0.0,8.2,13,90
705,01/02/2012,4.1,-2.2,0.0,5.7,10,120
706,02/02/2012,4.8,-4.2,0.0,5.3,8,110
707,03/02/2012,6.4,-3.3,0.1,6.0,10,190
708,04/02/2012,9.3,3.1,5.6,7.2,16,220
709,05/02/2012,8.9,2.3,0.6,3.8,8,190
710,06/02/2012,10.2,7.8,1.0,3.0,6,230
711,07/02/2012,9.0,6.1,0.1,6.2,12,140
712,08/02/2012,8.2,6.3,9.6,10.5,15,150
713,09/02/2012,10.4,7.7,1.8,6.3,11,180
714,10/02/2012,11.1,8.2,5.0,4.2,9,250
715,11/02/2012,9.6,1.2,1.7,3.5,8,240
716,12/02/2012,9.4,0.7,0.2,3.0,7,240
717,13/02/2012,9.2,4.1,0.3,7.9,16,300
718,14/02/2012,8.6,4.9,0.0,9.8,16,340
719,15/02/2012,9.7,6.8,0.5,8.7,17,310
720,16/02/2012,9.3,7.6,0.7,10.2,15,240
721,17/02/2012,10.1,7.9,2.5,13.9,21,230
722,18/02/2012,9.0,0.6,4.5,11.4,25,300
723,19/02/2012,9.1,-0.1,0.2,5.7,12,230
724,20/02/2012,9.8,4.1,2.7,10.4,16,220
725,21/02/2012,12.2,8.8,2.6,10.3,16,210
726,22/02/2012,12.6,10.3,14.6,15.6,24,230
727,23/02/2012,12.3,10.3,1.8,13.7,19,230
728,24/02/2012,11.3,4.1,2.5,6.5,17,230
729,25/02/2012,10.1,0.3,0.1,4.5,15,240
730,26/02/2012,11.0,6.4,1.5,6.9,11,220
731,27/02/2012,11.0,9.5,2.0,12.2,17,230
732,28/02/2012,11.7,9.0,0.1,7.0,13,230
733,29/02/2012,11.2,8.2,0.0,7.6,13,180
734,01/03/2012,11.6,2.9,0.0,6.3,14,220
735,02/03/2012,12.5,4.1,0.0,8.2,18,140
736,03/03/2012,11.2,0.8,5.6,8.6,16,240
737,04/03/2012,7.9,-0.2,0.2,6.4,16,280
738,05/03/2012,9.4,0.2,0.4,4.2,11,240
739,06/03/2012,11.3,1.9,4.9,10.0,20,220
740,07/03/2012,11.2,3.7,2.8,13.3,23,270
741,08/03/2012,12.1,5.6,0.0,11.9,20,230
742,09/03/2012,11.7,9.7,2.6,12.9,17,220
743,10/03/2012,11.2,7.8,0.7,8.9,14,230
744,11/03/2012,10.9,7.7,0.2,3.3,6,240
745,12/03/2012,10.4,7.7,0.0,2.0,5,210
746,13/03/2012,11.7,6.4,0.2,2.7,6,210
747,14/03/2012,11.8,6.4,0.0,5.9,10,170
748,15/03/2012,12.2,6.6,0.1,7.4,11,170
749,16/03/2012,11.5,1.2,5.5,7.3,15,190
750,17/03/2012,8.6,-0.5,5.6,4.5,11,320
751,18/03/2012,11.3,0.2,0.5,5.7,12,230
752,19/03/2012,11.8,2.5,0.0,10.3,18,230
753,20/03/2012,12.4,8.4,0.1,9.5,16,210
754,21/03/2012,11.0,6.4,0.0,6.6,10,190
755,22/03/2012,14.9,2.5,0.3,8.6,16,80
756,23/03/2012,11.9,5.5,0.8,7.7,12,110
757,24/03/2012,15.9,6.4,0.0,8.9,15,90
758,25/03/2012,19.9,7.6,0.0,5.4,9,170
759,26/03/2012,18.4,4.2,0.0,6.5,12,90
760,27/03/2012,19.2,4.5,0.0,5.8,12,100
761,28/03/2012,19.0,1.1,0.0,2.8,6,0
762,29/03/2012,17.6,1.3,0.0,3.3,9,350
763,30/03/2012,10.9,4.2,0.0,6.3,10,330
764,31/03/2012,11.5,4.6,0.0,5.3,11,0
765,01/04/2012,12.1,0.7,0.0,3.4,7,10
766,02/04/2012,11.1,4.2,0.0,3.1,7,320
767,03/04/2012,8.6,-0.2,2.3,9.7,21,350
768,04/04/2012,8.6,-0.2,0.0,10.9,17,10
769,05/04/2012,10.8,-0.7,0.0,6.1,10,10
770,06/04/2012,11.8,0.4,0.0,6.7,13,310
771,07/04/2012,14.5,7.7,0.1,9.0,14,320
772,08/04/2012,10.9,6.5,4.0,7.4,15,240
773,09/04/2012,9.6,3.4,11.4,9.1,16,240
774,10/04/2012,10.8,0.8,1.8,6.6,15,280
775,11/04/2012,11.9,-1.3,2.0,6.4,16,290
776,12/04/2012,11.6,1.9,0.4,6.6,14,310
777,13/04/2012,11.7,2.2,0.0,4.3,10,0
778,14/04/2012,10.9,1.4,0.0,6.3,13,30
779,15/04/2012,10.5,-1.5,0.0,3.9,10,230
780,16/04/2012,10.4,4.8,8.0,9.4,22,280
781,17/04/2012,9.4,4.5,13.0,11.4,22,240
782,18/04/2012,11.9,3.9,0.8,9.3,17,300
783,19/04/2012,12.2,2.2,3.0,6.9,12,310
784,20/04/2012,10.8,1.5,6.9,6.1,15,240
785,21/04/2012,11.9,2.1,1.1,7.9,16,240
786,22/04/2012,12.0,3.5,8.0,6.5,14,260
787,23/04/2012,13.1,2.8,0.6,5.4,15,310
788,24/04/2012,13.0,3.0,0.3,4.6,14,80
789,25/04/2012,8.5,3.7,5.5,11.4,16,20
790,26/04/2012,10.9,4.8,1.0,13.5,19,10
791,27/04/2012,10.7,2.0,0.0,8.7,14,40
792,28/04/2012,11.9,0.9,0.0,8.5,15,50
793,29/04/2012,12.5,1.2,2.1,12.1,21,10
794,30/04/2012,13.1,5.0,1.0,11.6,23,70
795,01/05/2012,14.5,8.7,2.0,12.8,21,50
796,02/05/2012,15.1,6.3,0.0,6.0,11,60
797,03/05/2012,18.3,7.8,0.0,6.5,12,50
798,04/05/2012,12.7,5.0,0.9,7.7,13,50
799,05/05/2012,11.1,2.5,0.0,6.8,14,80
800,06/05/2012,11.7,-0.4,0.0,6.0,12,90
801,07/05/2012,12.9,5.2,10.2,8.5,15,230
802,08/05/2012,12.9,3.5,0.0,7.2,15,340
803,09/05/2012,11.1,0.4,0.5,7.1,15,50
804,10/05/2012,9.9,5.8,7.8,7.7,12,310
805,11/05/2012,12.6,2.3,0.1,9.4,17,330
806,12/05/2012,13.1,0.1,2.3,7.1,16,240
807,13/05/2012,12.8,5.2,4.1,14.4,26,220
808,14/05/2012,13.1,2.4,1.1,11.7,21,300
809,15/05/2012,11.7,1.8,0.5,8.9,18,310
810,16/05/2012,11.2,1.0,0.0,4.4,10,230
811,17/05/2012,11.7,6.4,1.0,3.8,8,90
812,18/05/2012,13.2,7.0,0.0,6.5,11,80
813,19/05/2012,11.9,5.0,0.0,6.6,12,60
814,20/05/2012,15.4,2.7,0.0,4.2,10,240
815,21/05/2012,17.5,8.6,0.0,6.3,11,180
816,22/05/2012,19.5,12.1,1.0,8.4,12,170
817,23/05/2012,19.0,11.9,0.0,8.5,16,140
818,24/05/2012,23.2,10.4,0.0,4.5,8,90
819,25/05/2012,25.7,11.6,0.0,8.6,14,70
820,26/05/2012,24.0,11.6,0.0,10.8,18,70
821,27/05/2012,24.7,12.0,0.0,7.6,13,110
822,28/05/2012,20.1,11.2,0.0,6.9,13,140
823,29/05/2012,20.6,8.2,0.0,4.1,8,170
824,30/05/2012,17.8,12.6,1.5,5.3,12,240
825,31/05/2012,15.3,12.0,15.2,5.5,10,220
826,01/06/2012,20.5,13.5,0.4,4.1,9,60
827,02/06/2012,16.0,12.2,8.8,7.6,11,70
828,03/06/2012,12.4,9.4,12.3,6.6,11,50
829,04/06/2012,15.9,8.7,0.2,5.0,9,90
830,05/06/2012,15.3,8.4,12.3,5.8,11,90
831,06/06/2012,18.3,10.1,0.0,4.0,8,230
832,07/06/2012,12.7,10.7,25.4,9.2,18,310
833,08/06/2012,12.6,8.9,11.7,15.7,23,290
834,09/06/2012,15.9,7.2,0.0,6.6,11,300
835,10/06/2012,18.3,5.0,0.0,3.8,8,240
836,11/06/2012,18.3,9.2,8.3,4.6,11,250
837,12/06/2012,14.5,8.1,0.3,7.0,11,320
838,13/06/2012,16.1,5.3,0.0,5.0,8,80
839,14/06/2012,13.8,8.2,3.5,11.3,19,80
840,15/06/2012,16.7,11.1,2.4,12.5,18,70
841,16/06/2012,13.8,8.9,1.0,10.1,17,300
842,17/06/2012,16.2,5.7,0.7,3.4,9,190
843,18/06/2012,15.1,6.8,2.3,4.4,11,170
844,19/06/2012,17.2,5.3,0.2,3.8,9,190
845,20/06/2012,17.6,10.0,12.2,4.8,11,130
846,21/06/2012,14.1,10.1,20.5,5.3,10,310
847,22/06/2012,15.6,10.9,3.3,11.8,19,270
848,23/06/2012,14.8,11.5,4.6,9.0,17,220
849,24/06/2012,18.6,10.4,0.9,6.3,14,240
850,25/06/2012,19.8,9.5,0.0,4.7,9,80
851,26/06/2012,18.0,12.8,7.5,7.2,14,220
852,27/06/2012,22.2,15.1,9.8,5.5,9,200
853,28/06/2012,17.9,12.1,20.0,6.7,13,250
854,29/06/2012,16.1,11.9,2.9,9.9,18,220
855,30/06/2012,14.6,10.4,4.1,8.5,17,260
856,01/07/2012,14.5,9.6,4.8,6.8,10,220
857,02/07/2012,18.3,13.3,4.6,6.0,12,230
858,03/07/2012,17.2,11.9,10.0,5.7,11,250
859,04/07/2012,18.1,11.3,3.5,4.1,10,120
860,05/07/2012,20.0,11.7,0.0,3.7,8,340
861,06/07/2012,19.1,10.9,1.5,5.6,11,10
862,07/07/2012,19.1,12.8,1.0,8.4,11,330
863,08/07/2012,15.4,10.5,0.0,9.8,13,330
864,09/07/2012,16.0,10.3,0.8,8.9,15,330
865,10/07/2012,17.7,10.0,1.2,8.4,16,290
866,11/07/2012,16.5,8.1,0.1,7.1,14,300
867,12/07/2012,14.8,6.2,1.2,7.4,13,80
868,13/07/2012,18.1,9.9,1.4,7.3,12,330
869,14/07/2012,15.2,8.1,0.0,7.8,14,310
870,15/07/2012,17.5,5.6,1.5,6.7,14,220
871,16/07/2012,17.4,12.6,11.0,9.8,17,250
872,17/07/2012,17.0,13.2,4.1,10.0,16,210
873,18/07/2012,17.2,11.5,7.4,8.2,17,240
874,19/07/2012,16.0,8.7,0.1,6.0,11,310
875,20/07/2012,18.0,9.3,0.0,4.4,9,300
876,21/07/2012,19.1,8.0,0.0,4.8,10,250
877,22/07/2012,20.5,13.5,9.2,11.2,17,200
878,23/07/2012,17.5,13.9,26.1,5.2,11,210
879,24/07/2012,18.0,12.9,14.3,3.6,10,330
880,25/07/2012,19.6,12.3,0.0,4.1,8,0
881,26/07/2012,19.8,10.4,0.0,5.5,11,220
882,27/07/2012,18.3,9.3,0.2,8.0,15,300
883,28/07/2012,17.5,9.2,0.2,9.0,16,290
884,29/07/2012,16.7,7.4,0.9,7.2,15,270
885,30/07/2012,18.0,6.9,0.0,3.9,8,220
886,31/07/2012,16.9,11.1,10.2,7.9,14,160
887,01/08/2012,17.0,11.6,0.9,11.0,19,220
888,02/08/2012,18.5,10.0,0.5,7.3,14,180
889,03/08/2012,18.2,12.1,9.3,5.9,10,130
890,04/08/2012,19.6,12.8,6.9,7.5,14,40
891,05/08/2012,15.5,11.0,0.2,7.9,13,320
892,06/08/2012,17.2,8.2,0.0,5.5,11,250
893,07/08/2012,19.2,12.1,0.0,3.3,6,80
894,08/08/2012,21.9,14.1,0.0,2.1,6,230
895,09/08/2012,24.2,15.5,0.0,2.7,5,270
896,10/08/2012,25.4,13.5,0.0,5.6,11,110
897,11/08/2012,20.9,14.1,1.3,9.4,18,100
898,12/08/2012,21.3,14.7,11.3,5.7,12,100
899,13/08/2012,19.8,13.8,15.7,6.5,12,210
900,14/08/2012,21.7,13.8,0.1,5.8,11,170
901,15/08/2012,19.0,13.7,11.9,13.5,20,120
902,16/08/2012,19.9,12.7,6.5,8.6,15,180
903,17/08/2012,21.4,13.9,1.3,4.4,9,120
904,18/08/2012,21.7,11.6,0.0,7.2,14,170
905,19/08/2012,20.0,13.8,1.8,7.0,15,180
906,20/08/2012,19.5,12.1,3.2,7.4,13,210
907,21/08/2012,17.8,11.8,7.8,8.5,16,240
908,22/08/2012,17.5,12.9,4.6,9.3,17,230
909,23/08/2012,17.5,12.6,8.4,6.4,14,210
910,24/08/2012,15.8,12.0,8.5,8.9,15,70
911,25/08/2012,18.4,9.5,0.6,7.8,15,310
912,26/08/2012,17.2,5.9,3.4,6.3,15,140
913,27/08/2012,18.7,12.2,1.8,10.4,16,230
914,28/08/2012,18.2,10.7,1.5,9.2,15,130
915,29/08/2012,17.0,11.7,5.4,9.7,18,320
916,30/08/2012,17.1,7.5,0.0,8.1,16,310
917,31/08/2012,16.5,8.4,1.3,8.2,15,230
918,01/09/2012,16.9,14.0,4.5,11.7,21,220
919,02/09/2012,17.8,12.9,0.2,5.1,10,240
920,03/09/2012,20.1,9.7,3.4,8.3,15,220
921,04/09/2012,18.6,6.7,0.1,5.4,13,320
922,05/09/2012,18.9,4.9,0.1,2.5,7,330
923,06/09/2012,17.0,6.2,0.1,9.3,16,220
924,07/09/2012,17.9,14.4,0.4,6.9,12,230
925,08/09/2012,17.6,9.4,0.0,3.7,9,190
926,09/09/2012,18.9,10.8,4.7,8.3,14,230
927,10/09/2012,14.7,8.5,8.0,4.2,10,330
928,11/09/2012,14.5,6.2,1.4,7.5,14,280
929,12/09/2012,16.3,5.9,3.7,7.1,14,320
930,13/09/2012,15.5,6.3,4.3,11.8,20,230
931,14/09/2012,17.5,12.1,0.0,9.7,20,280
932,15/09/2012,15.5,12.8,0.2,8.5,15,230
933,16/09/2012,16.3,10.9,15.1,8.4,16,240
934,17/09/2012,15.5,8.0,3.2,9.2,18,240
935,18/09/2012,15.1,5.7,1.0,7.4,17,290
936,19/09/2012,13.8,4.5,5.8,4.5,13,250
937,20/09/2012,14.4,9.8,8.5,6.3,11,220
938,21/09/2012,14.2,4.9,8.8,5.4,11,70
939,22/09/2012,15.0,2.5,0.0,4.8,9,140
940,23/09/2012,15.6,5.0,0.1,5.6,10,100
941,24/09/2012,11.2,7.8,2.4,6.0,11,300
942,25/09/2012,12.1,8.1,5.8,10.8,17,330
943,26/09/2012,15.5,8.6,0.0,12.2,17,320
944,27/09/2012,14.6,8.0,3.4,6.7,13,230
945,28/09/2012,15.6,7.4,0.1,8.4,14,260
946,29/09/2012,14.6,7.0,4.3,9.0,16,210
947,30/09/2012,15.3,10.6,11.8,12.2,18,220
948,01/10/2012,13.5,8.8,15.6,9.4,18,240
949,02/10/2012,13.4,7.5,11.4,8.8,18,190
950,03/10/2012,13.2,2.8,10.0,7.1,16,240
951,04/10/2012,13.3,1.1,2.0,5.6,15,240
952,05/10/2012,13.1,1.7,1.9,4.5,12,250
953,06/10/2012,15.2,0.0,0.0,2.8,8,300
954,07/10/2012,11.8,1.5,0.4,6.0,11,70
955,08/10/2012,13.4,5.5,0.8,7.9,12,60
956,09/10/2012,13.8,4.2,0.0,5.8,8,60
